0.340755, 0.0854643
0.293776, -0.150715
0.159991, -0.350938
0.0664677, -0.427691
-0.156008, -0.519843
-0.396814, -0.519843
-0.61929, -0.427691
-0.712813, -0.350938
-0.846598, -0.150715
-0.893577, 0.0854643
-0.846598, 0.321643
-0.712813, 0.521866
-0.61929, 0.598619
-0.396814, 0.690771
-0.156008, 0.690771
0.0664677, 0.598619
0.159991, 0.521866
0.293776, 0.321643
